theta,delta,fidelity
1.308996938995746984e+00,3.926990816987241395e-01,9.832508644469341030e-01
1.308996938995746984e+00,5.235987755982988157e-01,9.754989325492242624e-01
1.308996938995746984e+00,6.544984694978734918e-01,9.658320788171635973e-01
1.308996938995746984e+00,7.853981633974482790e-01,9.544749926494042747e-01
1.308996938995746984e+00,9.162978572970229552e-01,9.416846382660554182e-01
1.308996938995746984e+00,1.047197551196597631e+00,9.277426391082879142e-01
1.308996938995746984e+00,1.178097245096172418e+00,9.129453790385962941e-01
1.308996938995746984e+00,1.308996938995746984e+00,8.975957339412121705e-01
1.308996938995746984e+00,1.439896632895321771e+00,8.819930972776787170e-01
1.308996938995746984e+00,1.570796326794896558e+00,8.664281226077706899e-01
1.308996938995746984e+00,1.701696020694471123e+00,8.511740606975206624e-01
1.308996938995746984e+00,1.832595714594045910e+00,8.364820702568626087e-01
1.308996938995746984e+00,1.963495408493620475e+00,8.225776365085581965e-01
1.308996938995746984e+00,2.094395102393195263e+00,8.096596579864157039e-01
1.308996938995746984e+00,2.225294796292769828e+00,7.978977878002757596e-01
1.308996938995746984e+00,2.356194490192344837e+00,7.874347069196692139e-01
1.308996938995746984e+00,2.487094184091919402e+00,7.783858931535065917e-01
1.308996938995746984e+00,2.617993877991493967e+00,7.708438158548612806e-01
1.308996938995746984e+00,2.748893571891068976e+00,7.648797153452986386e-01
1.308996938995746984e+00,2.879793265790643542e+00,7.605460332809516055e-01
1.308996938995746984e+00,3.010692959690218107e+00,7.578797933532444020e-01
1.308996938995746984e+00,3.141592653589793116e+00,7.569032402004980398e-01
1.308996938995746984e+00,3.272492347489367681e+00,7.576262972936431694e-01
1.308996938995746984e+00,3.403392041388942246e+00,7.600460138648480468e-01
1.308996938995746984e+00,3.534291735288516811e+00,7.641469023631793922e-01
1.308996938995746984e+00,3.665191429188091821e+00,7.698983996959053444e-01
1.308996938995746984e+00,3.796091123087666386e+00,7.772527705833215395e-01
1.308996938995746984e+00,3.926990816987240951e+00,7.861435200397370870e-01
1.308996938995746984e+00,4.057890510886815960e+00,7.964814546543820262e-01
1.308996938995746984e+00,4.188790204786390525e+00,8.081519104243964913e-01
1.308996938995746984e+00,4.319689898685965090e+00,8.210134992750065530e-01
1.308996938995746984e+00,4.450589592585539656e+00,8.348954049151324774e-01
1.308996938995746984e+00,4.581489286485114221e+00,8.495977575876929588e-01
1.308996938995746984e+00,4.712388980384689674e+00,8.648919036289826057e-01
1.308996938995746984e+00,4.843288674284264239e+00,8.805227918149546307e-01
1.308996938995746984e+00,4.974188368183838804e+00,8.962138379547582856e-01
1.308996938995746984e+00,5.105088062083413369e+00,9.116705771855230234e-01
1.308996938995746984e+00,5.235987755982987935e+00,9.265890759112043185e-01
1.308996938995746984e+00,5.366887449882562500e+00,9.406633022249089038e-01
1.308996938995746984e+00,5.497787143782137953e+00,9.535930293384861089e-01
1.308996938995746984e+00,5.628686837681712518e+00,9.650944211013515739e-01
1.308996938995746984e+00,5.759586531581287083e+00,9.749079042554501529e-01
1.308996938995746984e+00,5.890486225480861648e+00,9.828077610266024999e-01
1.308996938995746984e+00,6.021385919380436214e+00,9.886091646160156676e-01
1.308996938995746984e+00,6.152285613280010779e+00,9.921755992796149615e-01
1.308996938995746984e+00,6.283185307179586232e+00,9.934231196047375034e-01
1.374446785945534488e+00,0.000000000000000000e+00,9.957695844101543958e-01
1.374446785945534488e+00,1.308996938995747039e-01,9.946495620337758581e-01
1.374446785945534488e+00,2.617993877991494078e-01,9.911701603104181579e-01
1.374446785945534488e+00,3.926990816987241395e-01,9.854166713935027522e-01
1.374446785945534488e+00,5.235987755982988157e-01,9.775287142375236327e-01
1.374446785945534488e+00,6.544984694978734918e-01,9.676936197531753603e-01
1.374446785945534488e+00,7.853981633974482790e-01,9.561409301188107390e-01
1.374446785945534488e+00,9.162978572970229552e-01,9.431326807589238692e-01
1.374446785945534488e+00,1.047197551196597631e+00,9.289565417715669460e-01
1.374446785945534488e+00,1.178097245096172418e+00,9.139142899934312725e-01
1.374446785945534488e+00,1.308996938995746984e+00,8.983146032781207380e-01
1.374446785945534488e+00,1.439896632895321771e+00,8.824627282557643282e-01
1.374446785945534488e+00,1.570796326794896558e+00,8.666536508224489399e-01
1.374446785945534488e+00,1.701696020694471123e+00,8.511653676203670971e-01
1.374446785945534488e+00,1.832595714594045910e+00,8.362525544081073070e-01
1.374446785945534488e+00,1.963495408493620475e+00,8.221441931151385329e-01
1.374446785945534488e+00,2.094395102393195263e+00,8.090410621508590250e-01
1.374446785945534488e+00,2.225294796292769828e+00,7.971141802715119296e-01
1.374446785945534488e+00,2.356194490192344837e+00,7.865074695140946703e-01
1.374446785945534488e+00,2.487094184091919402e+00,7.773369903433187122e-01
1.374446785945534488e+00,2.617993877991493967e+00,7.696950892340198580e-01
1.374446785945534488e+00,2.748893571891068976e+00,7.636531390418445087e-01
1.374446785945534488e+00,2.879793265790643542e+00,7.592636663945543374e-01
1.374446785945534488e+00,3.010692959690218107e+00,7.565633323945764044e-01
1.374446785945534488e+00,3.141592653589793116e+00,7.555726928896469019e-01
1.374446785945534488e+00,3.272492347489367681e+00,7.563050037781094970e-01
1.374446785945534488e+00,3.403392041388942246e+00,7.587544324197899037e-01
1.374446785945534488e+00,3.534291735288516811e+00,7.629069728328211619e-01
1.374446785945534488e+00,3.665191429188091821e+00,7.687322708059288745e-01
1.374446785945534488e+00,3.796091123087666386e+00,7.761832478642115563e-01
1.374446785945534488e+00,3.926990816987240951e+00,7.851931084634233837e-01
1.374446785945534488e+00,4.057890510886815960e+00,7.956727017836194848e-01
1.374446785945534488e+00,4.188790204786390525e+00,8.075071254902272955e-01
1.374446785945534488e+00,4.319689898685965090e+00,8.205536992170041621e-01
1.374446785945534488e+00,4.450589592585539656e+00,8.346401690357930780e-01
1.374446785945534488e+00,4.581489286485114221e+00,8.495638550566104730e-01
1.374446785945534488e+00,4.712388980384689674e+00,8.650934056764965074e-01
1.374446785945534488e+00,4.843288674284264239e+00,8.809704382212300011e-01
1.374446785945534488e+00,4.974188368183838804e+00,8.969129097188114352e-01
1.374446785945534488e+00,5.105088062083413369e+00,9.126220015947509312e-01
1.374446785945534488e+00,5.235987755982987935e+00,9.277879565225999325e-01
1.374446785945534488e+00,5.366887449882562500e+00,9.420987150498407736e-01
1.374446785945534488e+00,5.497787143782137953e+00,9.552480416362346682e-01
1.374446785945534488e+00,5.628686837681712518e+00,9.669477161494537398e-01
1.374446785945534488e+00,5.759586531581287083e+00,9.769313635356470238e-01
1.374446785945534488e+00,5.890486225480861648e+00,9.849688069794341194e-01
1.374446785945534488e+00,6.021385919380436214e+00,9.908716835959155977e-01
1.374446785945534488e+00,6.152285613280010779e+00,9.945005243929028182e-01
1.374446785945534488e+00,6.283185307179586232e+00,9.957693717027417124e-01
1.439896632895321771e+00,0.000000000000000000e+00,9.975245688750283835e-01
1.439896632895321771e+00,1.308996938995747039e-01,9.963901738875127201e-01
1.439896632895321771e+00,2.617993877991494078e-01,9.928667918104123746e-01
1.439896632895321771e+00,3.926990816987241395e-01,9.870411588518702706e-01
1.439896632895321771e+00,5.235987755982988157e-01,9.790549864123336832e-01
1.439896632895321771e+00,6.544984694978734918e-01,9.690985940465247639e-01
1.439896632895321771e+00,7.853981633974482790e-01,9.574046602983490306e-01
1.439896632895321771e+00,9.162978572970229552e-01,9.442394389437852587e-01
1.439896632895321771e+00,1.047197551196597631e+00,9.298939721161495475e-01
1.439896632895321771e+00,1.178097245096172418e+00,9.146752321360126503e-01
1.439896632895321771e+00,1.308996938995746984e+00,8.988950767996140012e-01
1.439896632895321771e+00,1.439896632895321771e+00,8.828634822652949854e-01
1.439896632895321771e+00,1.570796326794896558e+00,8.668786691852384818e-01
1.439896632895321771e+00,1.701696020694471123e+00,8.512216249336448382e-01
1.439896632895321771e+00,1.832595714594045910e+00,8.361497036461769117e-01
1.439896632895321771e+00,1.963495408493620475e+00,8.218946876897634812e-01
1.439896632895321771e+00,2.094395102393195263e+00,8.086577891624154857e-01
1.439896632895321771e+00,2.225294796292769828e+00,7.966125942553398120e-01
1.439896632895321771e+00,2.356194490192344837e+00,7.859024352042812689e-01
1.439896632895321771e+00,2.487094184091919402e+00,7.766446117912828573e-01
1.439896632895321771e+00,2.617993877991493967e+00,7.689309569964360991e-01
1.439896632895321771e+00,2.748893571891068976e+00,7.628336273898115305e-01
1.439896632895321771e+00,2.879793265790643542e+00,7.584038957263012914e-01
1.439896632895321771e+00,3.010692959690218107e+00,7.556782349636357310e-01
1.439896632895321771e+00,3.141592653589793116e+00,7.546789799017530331e-01
1.439896632895321771e+00,3.272492347489367681e+00,7.554162111224181908e-01
1.439896632895321771e+00,3.403392041388942246e+00,7.578879110026898180e-01
1.439896632895321771e+00,3.534291735288516811e+00,7.620774985112207522e-01
1.439896632895321771e+00,3.665191429188091821e+00,7.679554019003573817e-01
1.439896632895321771e+00,3.796091123087666386e+00,7.754762806052516444e-01
1.439896632895321771e+00,3.926990816987240951e+00,7.845717120150038637e-01
1.439896632895321771e+00,4.057890510886815960e+00,7.951532608632888577e-01
1.439896632895321771e+00,4.188790204786390525e+00,8.071052413858118557e-01
1.439896632895321771e+00,4.319689898685965090e+00,8.202851232604592147e-01
1.439896632895321771e+00,4.450589592585539656e+00,8.345186031395247506e-01
1.439896632895321771e+00,4.581489286485114221e+00,8.496020969398764278e-01
1.439896632895321771e+00,4.712388980384689674e+00,8.653016258669815608e-01
1.439896632895321771e+00,4.843288674284264239e+00,8.813554344109124639e-01
1.439896632895321771e+00,4.974188368183838804e+00,8.974794828844880890e-01
1.439896632895321771e+00,5.105088062083413369e+00,9.133706915447408203e-01
1.439896632895321771e+00,5.235987755982987935e+00,9.287148750040301604e-01
1.439896632895321771e+00,5.366887449882562500e+00,9.431963954458455479e-01
1.439896632895321771e+00,5.497787143782137953e+00,9.565050551656508748e-01
1.439896632895321771e+00,5.628686837681712518e+00,9.683463792329969344e-01
1.439896632895321771e+00,5.759586531581287083e+00,9.784532161461353406e-01
1.439896632895321771e+00,5.890486225480861648e+00,9.865901197103925657e-01
1.439896632895321771e+00,6.021385919380436214e+00,9.925663869717976651e-01
1.439896632895321771e+00,6.152285613280010779e+00,9.962402630551382421e-01
1.439896632895321771e+00,6.283185307179586232e+00,9.975245386239650625e-01
1.505346479845109053e+00,0.000000000000000000e+00,9.986780136603156111e-01
1.505346479845109053e+00,1.308996938995747039e-01,9.975348937264467697e-01
1.505346479845109053e+00,2.617993877991494078e-01,9.939846238556128144e-01
1.505346479845109053e+00,3.926990816987241395e-01,9.881152412553141362e-01
1.505346479845109053e+00,5.235987755982988157e-01,9.800694081996597085e-01
1.505346479845109053e+00,6.544984694978734918e-01,9.700392047160236730e-01
1.505346479845109053e+00,7.853981633974482790e-01,9.582593977829634291e-01
1.505346479845109053e+00,9.162978572970229552e-01,9.449987165098092667e-01
1.505346479845109053e+00,1.047197551196597631e+00,9.305503527469669578e-01
1.505346479845109053e+00,1.178097245096172418e+00,9.152244826251986209e-01
1.505346479845109053e+00,1.308996938995746984e+00,8.993347283242367762e-01
1.505346479845109053e+00,1.439896632895321771e+00,8.831938015962464972e-01
1.505346479845109053e+00,1.570796326794896558e+00,8.671021174043995750e-01
1.505346479845109053e+00,1.701696020694471123e+00,8.513425352256768219e-01
1.505346479845109053e+00,1.832595714594045910e+00,8.361736729943803903e-01
1.505346479845109053e+00,1.963495408493620475e+00,8.218289689550200006e-01
1.505346479845109053e+00,2.094395102393195263e+00,8.085115076156288438e-01
1.505346479845109053e+00,2.225294796292769828e+00,7.963945646503505227e-01
1.505346479845109053e+00,2.356194490192344837e+00,7.856212896712552185e-01
1.505346479845109053e+00,2.487094184091919402e+00,7.763105026890244620e-01
1.505346479845109053e+00,2.617993877991493967e+00,7.685535217901940941e-01
1.505346479845109053e+00,2.748893571891068976e+00,7.624217848236067852e-01
1.505346479845109053e+00,2.879793265790643542e+00,7.579674854107980586e-01
1.505346479845109053e+00,3.010692959690218107e+00,7.552267468162190411e-01
1.505346479845109053e+00,3.141592653589793116e+00,7.542220100200868194e-01
1.505346479845109053e+00,3.272492347489367681e+00,7.549630988577121782e-01
1.505346479845109053e+00,3.403392041388942246e+00,7.574473920120063930e-01
1.505346479845109053e+00,3.534291735288516811e+00,7.616598276866700656e-01
1.505346479845109053e+00,3.665191429188091821e+00,7.675705725882314701e-01
1.505346479845109053e+00,3.796091123087666386e+00,7.751330564910912102e-01
1.505346479845109053e+00,3.926990816987240951e+00,7.842809306542405379e-01
1.505346479845109053e+00,4.057890510886815960e+00,7.949240010167741843e-01
1.505346479845109053e+00,4.188790204786390525e+00,8.069480590772296624e-01
1.505346479845109053e+00,4.319689898685965090e+00,8.202085085059355185e-01
1.505346479845109053e+00,4.450589592585539656e+00,8.345314874999684163e-01
1.505346479845109053e+00,4.581489286485114221e+00,8.497124681322776318e-01
1.505346479845109053e+00,4.712388980384689674e+00,8.655147824213985652e-01
1.505346479845109053e+00,4.843288674284264239e+00,8.816764779236535565e-01
1.505346479845109053e+00,4.974188368183838804e+00,8.979106791619163586e-01
1.505346479845109053e+00,5.105088062083413369e+00,9.139123574272536299e-01
1.505346479845109053e+00,5.235987755982987935e+00,9.293648074620511901e-01
1.505346479845109053e+00,5.366887449882562500e+00,9.439502921664786328e-01
1.505346479845109053e+00,5.497787143782137953e+00,9.573554788586186026e-01
1.505346479845109053e+00,5.628686837681712518e+00,9.692839887401508703e-01
1.505346479845109053e+00,5.759586531581287083e+00,9.794649053125038529e-01
1.505346479845109053e+00,5.890486225480861648e+00,9.876622450561599598e-01
1.505346479845109053e+00,6.021385919380436214e+00,9.936830298887606716e-01
1.505346479845109053e+00,6.152285613280010779e+00,9.973842890348426637e-01
1.505346479845109053e+00,6.283185307179586232e+00,9.986778964160557548e-01
1.570796326794896558e+00,0.000000000000000000e+00,9.992228429724715477e-01
1.570796326794896558e+00,1.308996938995747039e-01,9.980765970361037409e-01
1.570796326794896558e+00,2.617993877991494078e-01,9.945170913060021878e-01
1.570796326794896558e+00,3.926990816987241395e-01,9.886324829279843351e-01
1.570796326794896558e+00,5.235987755982988157e-01,9.805659733923175470e-01
1.570796326794896558e+00,6.544984694978734918e-01,9.705101774232298695e-01
1.570796326794896558e+00,7.853981633974482790e-01,9.587005868084148563e-01
1.570796326794896558e+00,9.162978572970229552e-01,9.454065751862646971e-01
1.570796326794896558e+00,1.047197551196597631e+00,9.309228378455017827e-01
1.570796326794896558e+00,1.178097245096172418e+00,9.155590819137069403e-01
1.570796326794896558e+00,1.308996938995746984e+00,8.996312251162303930e-01
1.570796326794896558e+00,1.439896632895321771e+00,8.834523316590523478e-01
